Threat_ShortTitle,Threat_Category,Threat_Description,Candidate_62443_ID,MappingBasis,RuleClassesHit,62443_ID,IEC_Title,IEC_Description
LDAP Spoofing {target.Name},S,"{target.Name} may be spoofed by an attacker and this may lead to information disclosure by {source.Name}.  LDAP clients do not authenticate the server (unless using LDAPS, and checking the certificate).  Server spoofing could allow unauthorized individuals to log in to a medical device or to intercept and view user credentials.  Suggest using LDAPS with full certificate checking.",CR 6.1,Rule(Title/Description),"authn_spoofing,logging_repudiation,credential_storage_transit",CR 6.1,Audit log accessibility,6
LDAP Spoofing {target.Name},S,"{target.Name} may be spoofed by an attacker and this may lead to information disclosure by {source.Name}.  LDAP clients do not authenticate the server (unless using LDAPS, and checking the certificate).  Server spoofing could allow unauthorized individuals to log in to a medical device or to intercept and view user credentials.  Suggest using LDAPS with full certificate checking.",CR 6.1 RE (1),Rule(Title/Description),"authn_spoofing,logging_repudiation,credential_storage_transit",CR 6.1 RE (1),Programmatic access to audit logs,6
LDAP Spoofing {target.Name},S,"{target.Name} may be spoofed by an attacker and this may lead to information disclosure by {source.Name}.  LDAP clients do not authenticate the server (unless using LDAPS, and checking the certificate).  Server spoofing could allow unauthorized individuals to log in to a medical device or to intercept and view user credentials.  Suggest using LDAPS with full certificate checking.",FR 1,Rule(Title/Description),"authn_spoofing,logging_repudiation,credential_storage_transit",FR 1,Identification and authentication control (IAC),1
LDAP Spoofing {target.Name},S,"{target.Name} may be spoofed by an attacker and this may lead to information disclosure by {source.Name}.  LDAP clients do not authenticate the server (unless using LDAPS, and checking the certificate).  Server spoofing could allow unauthorized individuals to log in to a medical device or to intercept and view user credentials.  Suggest using LDAPS with full certificate checking.",NDR 1.6 RE (1),Rule(Title/Description),"authn_spoofing,logging_repudiation,credential_storage_transit",NDR 1.6 RE (1),Unique identification and authentication,1
LDAP Certificate Spoofing {target.Name},S,"In many institutions, LDAP servers use self-signed certificates.  Recommend providing client-side options like certificate caching or allowing users to manually load the server certificate to protect against rogue LDAP servers.",CR 1.1,Rule(Title/Description),authn_spoofing,CR 1.1,Human user identification and authentication,1
LDAP Certificate Spoofing {target.Name},S,"In many institutions, LDAP servers use self-signed certificates.  Recommend providing client-side options like certificate caching or allowing users to manually load the server certificate to protect against rogue LDAP servers.",CR 1.1 RE (1),Rule(Title/Description),authn_spoofing,CR 1.1 RE (1),Unique identification and authentication,1
LDAP Certificate Spoofing {target.Name},S,"In many institutions, LDAP servers use self-signed certificates.  Recommend providing client-side options like certificate caching or allowing users to manually load the server certificate to protect against rogue LDAP servers.",CR 1.1 RE (2),Rule(Title/Description),authn_spoofing,CR 1.1 RE (2),Multifactor authentication for all interfaces,1
LDAP Certificate Spoofing {target.Name},S,"In many institutions, LDAP servers use self-signed certificates.  Recommend providing client-side options like certificate caching or allowing users to manually load the server certificate to protect against rogue LDAP servers.",CR 1.14,Rule(Title/Description),authn_spoofing,CR 1.14,Strength of symmetric key-based authentication,1
LDAP Certificate Spoofing {target.Name},S,"In many institutions, LDAP servers use self-signed certificates.  Recommend providing client-side options like certificate caching or allowing users to manually load the server certificate to protect against rogue LDAP servers.",CR 1.14 RE (1),Rule(Title/Description),authn_spoofing,CR 1.14 RE (1),Hardware security for symmetric key-based authentication,1
LDAP Certificate Spoofing {target.Name},S,"In many institutions, LDAP servers use self-signed certificates.  Recommend providing client-side options like certificate caching or allowing users to manually load the server certificate to protect against rogue LDAP servers.",CR 1.2,Rule(Title/Description),authn_spoofing,CR 1.2,Software process and device identification and authentication,1
LDAP Certificate Spoofing {target.Name},S,"In many institutions, LDAP servers use self-signed certificates.  Recommend providing client-side options like certificate caching or allowing users to manually load the server certificate to protect against rogue LDAP servers.",CR 1.2 RE (1),Rule(Title/Description),authn_spoofing,CR 1.2 RE (1),Unique identification and authentication,1
LDAP Certificate Spoofing {target.Name},S,"In many institutions, LDAP servers use self-signed certificates.  Recommend providing client-side options like certificate caching or allowing users to manually load the server certificate to protect against rogue LDAP servers.",CR 1.7,Rule(Title/Description),authn_spoofing,CR 1.7,Strength of password-based authentication,1
LDAP Certificate Spoofing {target.Name},S,"In many institutions, LDAP servers use self-signed certificates.  Recommend providing client-side options like certificate caching or allowing users to manually load the server certificate to protect against rogue LDAP servers.",CR 1.9,Rule(Title/Description),authn_spoofing,CR 1.9,Strength of public key-based authentication,1
LDAP Certificate Spoofing {target.Name},S,"In many institutions, LDAP servers use self-signed certificates.  Recommend providing client-side options like certificate caching or allowing users to manually load the server certificate to protect against rogue LDAP servers.",CR 1.9 RE (1),Rule(Title/Description),authn_spoofing,CR 1.9 RE (1),Hardware security for public key-based authentication,1
LDAP Certificate Spoofing {target.Name},S,"In many institutions, LDAP servers use self-signed certificates.  Recommend providing client-side options like certificate caching or allowing users to manually load the server certificate to protect against rogue LDAP servers.",CR 3.1 RE (1),Rule(Title/Description),authn_spoofing,CR 3.1 RE (1),Communication authentication,3
LDAP Certificate Spoofing {target.Name},S,"In many institutions, LDAP servers use self-signed certificates.  Recommend providing client-side options like certificate caching or allowing users to manually load the server certificate to protect against rogue LDAP servers.",FR 1,Rule(Title/Description),authn_spoofing,FR 1,Identification and authentication control (IAC),1
LDAP Certificate Spoofing {target.Name},S,"In many institutions, LDAP servers use self-signed certificates.  Recommend providing client-side options like certificate caching or allowing users to manually load the server certificate to protect against rogue LDAP servers.",NDR 1.6 RE (1),Rule(Title/Description),authn_spoofing,NDR 1.6 RE (1),Unique identification and authentication,1
Spoofing the {source.Name} Process,S,{source.Name} may be spoofed by an attacker and this may lead to unauthorized access to {target.Name}. Consider using a standard authentication mechanism to identify the source process.,CR 1.1,Rule(Title/Description),authn_spoofing,CR 1.1,Human user identification and authentication,1
Spoofing the {source.Name} Process,S,{source.Name} may be spoofed by an attacker and this may lead to unauthorized access to {target.Name}. Consider using a standard authentication mechanism to identify the source process.,CR 1.1 RE (1),Rule(Title/Description),authn_spoofing,CR 1.1 RE (1),Unique identification and authentication,1
